order_id,order_date,product,category,region,quantity,price,revenue,year,month,month_name,month_year,profit,order_size
132799,2024-12-23,Laptop,Electronics,East,1,920,920,2024,12,December,2024-12,276.0,Medium
132800,2023-10-27,Monitor,Electronics,West,4,265,1060,2023,10,October,2023-10,318.0,Large
132801,2023-06-23,Keyboard,Accessories,West,1,65,65,2023,6,June,2023-06,19.5,Small
132802,2024-10-07,Headphones,Accessories,North,3,108,324,2024,10,October,2024-10,97.2,Medium
132803,2024-01-08,Headphones,Accessories,South,1,165,165,2024,1,January,2024-01,49.5,Small
132804,2023-01-24,Tablet,Electronics,West,1,509,509,2023,1,January,2023-01,152.7,Medium
132805,2023-07-20,Phone,Electronics,East,1,803,803,2023,7,July,2023-07,240.89999999999998,Medium
132806,2024-12-31,Smartwatch,Wearables,West,4,251,1004,2024,12,December,2024-12,301.2,Large
132807,2023-01-07,Laptop,Electronics,South,4,856,3424,2023,1,January,2023-01,1027.2,Large
132808,2023-01-06,Monitor,Electronics,West,2,205,410,2023,1,January,2023-01,123.0,Medium
132809,2024-09-21,Phone,Electronics,East,1,847,847,2024,9,September,2024-09,254.1,Medium
132810,2023-06-10,Headphones,Accessories,North,1,77,77,2023,6,June,2023-06,23.099999999999998,Small
132811,2024-08-19,Headphones,Accessories,West,3,152,456,2024,8,August,2024-08,136.79999999999998,Medium
132812,2023-09-05,Tablet,Electronics,East,5,543,2715,2023,9,September,2023-09,814.5,Large
132813,2023-06-15,Mouse,Accessories,West,4,39,156,2023,6,June,2023-06,46.8,Small
132814,2024-03-03,Mouse,Accessories,North,2,70,140,2024,3,March,2024-03,42.0,Small
132815,2023-05-25,Phone,Electronics,Central,3,780,2340,2023,5,May,2023-05,702.0,Large
132816,2024-05-25,Tablet,Electronics,East,2,471,942,2024,5,May,2024-05,282.59999999999997,Medium
132817,2024-06-26,Phone,Electronics,East,3,805,2415,2024,6,June,2024-06,724.5,Large
132818,2024-05-23,Keyboard,Accessories,West,4,24,96,2024,5,May,2024-05,28.799999999999997,Small
132819,2023-08-08,Keyboard,Accessories,Central,5,51,255,2023,8,August,2023-08,76.5,Small
132820,2024-10-06,Monitor,Electronics,East,1,265,265,2024,10,October,2024-10,79.5,Small
132821,2024-07-29,Headphones,Accessories,East,4,144,576,2024,7,July,2024-07,172.79999999999998,Medium
132822,2023-03-17,Laptop,Electronics,Central,3,850,2550,2023,3,March,2023-03,765.0,Large
132823,2024-10-04,Laptop,Electronics,West,4,906,3624,2024,10,October,2024-10,1087.2,Large
132825,2023-02-07,Tablet,Electronics,East,4,457,1828,2023,2,February,2023-02,548.4,Large
132826,2024-07-19,Tablet,Electronics,North,5,547,2735,2024,7,July,2024-07,820.5,Large
132827,2024-10-03,Tablet,Electronics,South,3,512,1536,2024,10,October,2024-10,460.79999999999995,Large
132828,2024-12-30,Keyboard,Accessories,East,4,96,384,2024,12,December,2024-12,115.19999999999999,Medium
132829,2024-05-28,Monitor,Electronics,East,3,216,648,2024,5,May,2024-05,194.4,Medium
132830,2023-09-03,Tablet,Electronics,East,1,464,464,2023,9,September,2023-09,139.2,Medium
132831,2023-05-20,Mouse,Accessories,North,5,77,385,2023,5,May,2023-05,115.5,Medium
132832,2023-09-15,Mouse,Accessories,Central,3,60,180,2023,9,September,2023-09,54.0,Small
132833,2024-09-08,Monitor,Electronics,South,1,292,292,2024,9,September,2024-09,87.6,Small
132834,2024-01-16,Monitor,Electronics,North,5,226,1130,2024,1,January,2024-01,339.0,Large
132835,2024-04-22,Phone,Electronics,South,2,816,1632,2024,4,April,2024-04,489.59999999999997,Large
132836,2023-07-04,Headphones,Accessories,West,3,151,453,2023,7,July,2023-07,135.9,Medium
132837,2023-10-30,Tablet,Electronics,East,3,494,1482,2023,10,October,2023-10,444.59999999999997,Large
132838,2024-05-08,Monitor,Electronics,Central,5,295,1475,2024,5,May,2024-05,442.5,Large
132839,2023-06-13,Monitor,Electronics,South,1,259,259,2023,6,June,2023-06,77.7,Small
132840,2024-10-05,Smartwatch,Wearables,East,2,285,570,2024,10,October,2024-10,171.0,Medium
132841,2023-07-22,Mouse,Accessories,Central,3,78,234,2023,7,July,2023-07,70.2,Small
132843,2023-07-29,Laptop,Electronics,East,2,904,1808,2023,7,July,2023-07,542.4,Large
132844,2023-04-11,Phone,Electronics,Central,4,775,3100,2023,4,April,2023-04,930.0,Large
132845,2024-03-21,Laptop,Electronics,East,5,890,4450,2024,3,March,2024-03,1335.0,Large
132846,2024-07-14,Laptop,Electronics,West,3,917,2751,2024,7,July,2024-07,825.3,Large
132847,2024-01-03,Monitor,Electronics,North,1,220,220,2024,1,January,2024-01,66.0,Small
132848,2023-08-27,Headphones,Accessories,South,3,149,447,2023,8,August,2023-08,134.1,Medium
132850,2023-10-18,Keyboard,Accessories,North,2,49,98,2023,10,October,2023-10,29.4,Small
132851,2024-01-07,Tablet,Electronics,South,5,534,2670,2024,1,January,2024-01,801.0,Large
132852,2024-03-06,Tablet,Electronics,Central,1,547,547,2024,3,March,2024-03,164.1,Medium
132853,2023-10-07,Headphones,Accessories,Central,4,75,300,2023,10,October,2023-10,90.0,Medium
132854,2024-04-11,Phone,Electronics,West,1,845,845,2024,4,April,2024-04,253.5,Medium
132855,2023-11-12,Tablet,Electronics,Central,2,541,1082,2023,11,November,2023-11,324.59999999999997,Large
132856,2023-03-18,Keyboard,Accessories,West,5,99,495,2023,3,March,2023-03,148.5,Medium
132857,2023-05-31,Phone,Electronics,South,5,764,3820,2023,5,May,2023-05,1146.0,Large
132858,2024-01-31,Tablet,Electronics,East,5,521,2605,2024,1,January,2024-01,781.5,Large
132859,2024-05-10,Monitor,Electronics,West,3,210,630,2024,5,May,2024-05,189.0,Medium
132860,2023-10-24,Smartwatch,Wearables,East,4,318,1272,2023,10,October,2023-10,381.59999999999997,Large
132861,2024-10-30,Phone,Electronics,East,1,772,772,2024,10,October,2024-10,231.6,Medium
132862,2024-12-10,Smartwatch,Wearables,Central,2,253,506,2024,12,December,2024-12,151.79999999999998,Medium
132863,2024-02-11,Tablet,Electronics,North,3,499,1497,2024,2,February,2024-02,449.09999999999997,Large
132864,2023-10-14,Keyboard,Accessories,East,4,111,444,2023,10,October,2023-10,133.2,Medium
132865,2024-05-07,Phone,Electronics,North,5,780,3900,2024,5,May,2024-05,1170.0,Large
132866,2024-06-19,Phone,Electronics,West,1,760,760,2024,6,June,2024-06,228.0,Medium
132867,2024-03-31,Laptop,Electronics,East,5,904,4520,2024,3,March,2024-03,1356.0,Large
132868,2024-05-06,Phone,Electronics,East,3,792,2376,2024,5,May,2024-05,712.8,Large
132870,2023-05-12,Headphones,Accessories,North,1,116,116,2023,5,May,2023-05,34.8,Small
132871,2023-03-18,Laptop,Electronics,West,4,904,3616,2023,3,March,2023-03,1084.8,Large
132872,2023-05-11,Mouse,Accessories,North,2,45,90,2023,5,May,2023-05,27.0,Small
132873,2024-02-16,Tablet,Electronics,South,5,549,2745,2024,2,February,2024-02,823.5,Large
132874,2023-03-31,Phone,Electronics,South,2,833,1666,2023,3,March,2023-03,499.79999999999995,Large
132875,2024-05-12,Tablet,Electronics,Central,4,457,1828,2024,5,May,2024-05,548.4,Large
132876,2024-09-20,Laptop,Electronics,East,3,948,2844,2024,9,September,2024-09,853.1999999999999,Large
132877,2024-09-13,Headphones,Accessories,South,1,149,149,2024,9,September,2024-09,44.699999999999996,Small
132878,2023-12-20,Monitor,Electronics,South,1,266,266,2023,12,December,2023-12,79.8,Small
132879,2023-09-28,Keyboard,Accessories,North,3,74,222,2023,9,September,2023-09,66.6,Small
132880,2024-01-27,Smartwatch,Wearables,West,4,345,1380,2024,1,January,2024-01,414.0,Large
132881,2024-03-07,Monitor,Electronics,East,4,209,836,2024,3,March,2024-03,250.79999999999998,Medium
132882,2024-04-16,Phone,Electronics,East,1,800,800,2024,4,April,2024-04,240.0,Medium
132883,2023-11-04,Phone,Electronics,Central,4,801,3204,2023,11,November,2023-11,961.1999999999999,Large
132884,2024-05-22,Tablet,Electronics,West,1,531,531,2024,5,May,2024-05,159.29999999999998,Medium
132885,2023-02-24,Keyboard,Accessories,East,1,114,114,2023,2,February,2023-02,34.199999999999996,Small
132886,2023-02-06,Keyboard,Accessories,North,2,92,184,2023,2,February,2023-02,55.199999999999996,Small
132887,2023-02-24,Tablet,Electronics,East,1,502,502,2023,2,February,2023-02,150.6,Medium
132888,2024-06-07,Phone,Electronics,South,1,796,796,2024,6,June,2024-06,238.79999999999998,Medium
132889,2024-04-07,Headphones,Accessories,East,3,92,276,2024,4,April,2024-04,82.8,Small
132890,2024-11-27,Headphones,Accessories,South,5,145,725,2024,11,November,2024-11,217.5,Medium
132891,2024-04-22,Monitor,Electronics,West,2,261,522,2024,4,April,2024-04,156.6,Medium
132892,2024-12-16,Mouse,Accessories,South,4,27,108,2024,12,December,2024-12,32.4,Small
132893,2023-07-30,Smartwatch,Wearables,West,4,329,1316,2023,7,July,2023-07,394.8,Large
132894,2023-08-14,Mouse,Accessories,Central,4,84,336,2023,8,August,2023-08,100.8,Medium
132895,2023-01-07,Monitor,Electronics,South,2,229,458,2023,1,January,2023-01,137.4,Medium
132896,2024-06-23,Tablet,Electronics,West,2,498,996,2024,6,June,2024-06,298.8,Medium
132897,2023-07-31,Keyboard,Accessories,North,5,79,395,2023,7,July,2023-07,118.5,Medium
132898,2023-07-08,Tablet,Electronics,West,3,519,1557,2023,7,July,2023-07,467.09999999999997,Large
132899,2023-03-16,Headphones,Accessories,Central,5,155,775,2023,3,March,2023-03,232.5,Medium
132900,2023-04-24,Monitor,Electronics,South,3,255,765,2023,4,April,2023-04,229.5,Medium
132901,2024-11-09,Mouse,Accessories,North,3,36,108,2024,11,November,2024-11,32.4,Small
132902,2024-09-09,Keyboard,Accessories,West,5,57,285,2024,9,September,2024-09,85.5,Small
132903,2023-05-31,Mouse,Accessories,South,3,10,30,2023,5,May,2023-05,9.0,Small
132904,2024-03-11,Keyboard,Accessories,Central,3,104,312,2024,3,March,2024-03,93.6,Medium
132906,2023-07-31,Phone,Electronics,Central,4,795,3180,2023,7,July,2023-07,954.0,Large
132907,2024-04-05,Laptop,Electronics,Central,2,899,1798,2024,4,April,2024-04,539.4,Large
132908,2023-06-26,Keyboard,Accessories,South,3,95,285,2023,6,June,2023-06,85.5,Small
132909,2023-11-08,Keyboard,Accessories,South,3,110,330,2023,11,November,2023-11,99.0,Medium
132910,2024-11-24,Tablet,Electronics,West,1,475,475,2024,11,November,2024-11,142.5,Medium
132911,2023-06-08,Keyboard,Accessories,North,2,66,132,2023,6,June,2023-06,39.6,Small
132912,2024-12-01,Laptop,Electronics,Central,2,913,1826,2024,12,December,2024-12,547.8,Large
132913,2023-07-05,Laptop,Electronics,South,5,918,4590,2023,7,July,2023-07,1377.0,Large
132914,2024-04-15,Tablet,Electronics,South,3,465,1395,2024,4,April,2024-04,418.5,Large
132915,2023-11-05,Mouse,Accessories,Central,2,22,44,2023,11,November,2023-11,13.2,Small
132916,2023-09-03,Headphones,Accessories,West,1,110,110,2023,9,September,2023-09,33.0,Small
132917,2024-01-19,Tablet,Electronics,South,2,496,992,2024,1,January,2024-01,297.59999999999997,Medium
132918,2023-02-11,Phone,Electronics,East,3,786,2358,2023,2,February,2023-02,707.4,Large
132919,2023-10-12,Mouse,Accessories,East,5,14,70,2023,10,October,2023-10,21.0,Small
132920,2023-10-27,Keyboard,Accessories,North,5,80,400,2023,10,October,2023-10,120.0,Medium
132921,2024-03-11,Keyboard,Accessories,West,4,36,144,2024,3,March,2024-03,43.199999999999996,Small
132922,2024-01-04,Phone,Electronics,Central,5,795,3975,2024,1,January,2024-01,1192.5,Large
132923,2024-04-30,Tablet,Electronics,Central,1,459,459,2024,4,April,2024-04,137.7,Medium
132924,2024-03-11,Mouse,Accessories,Central,5,31,155,2024,3,March,2024-03,46.5,Small
132925,2024-03-03,Monitor,Electronics,East,4,233,932,2024,3,March,2024-03,279.59999999999997,Medium
132926,2023-06-30,Headphones,Accessories,Central,2,113,226,2023,6,June,2023-06,67.8,Small
132927,2024-11-24,Laptop,Electronics,North,4,948,3792,2024,11,November,2024-11,1137.6,Large
132928,2023-12-06,Headphones,Accessories,East,2,78,156,2023,12,December,2023-12,46.8,Small
132929,2024-05-05,Monitor,Electronics,South,4,243,972,2024,5,May,2024-05,291.59999999999997,Medium
132930,2024-05-09,Mouse,Accessories,West,1,17,17,2024,5,May,2024-05,5.1,Small
132931,2024-12-30,Smartwatch,Wearables,South,5,283,1415,2024,12,December,2024-12,424.5,Large
132932,2023-06-12,Tablet,Electronics,South,1,491,491,2023,6,June,2023-06,147.29999999999998,Medium
132933,2024-07-11,Mouse,Accessories,West,1,84,84,2024,7,July,2024-07,25.2,Small
132934,2024-03-31,Smartwatch,Wearables,West,5,287,1435,2024,3,March,2024-03,430.5,Large
132935,2023-04-02,Keyboard,Accessories,Central,1,59,59,2023,4,April,2023-04,17.7,Small
132936,2023-04-15,Phone,Electronics,Central,3,827,2481,2023,4,April,2023-04,744.3,Large
132937,2024-12-19,Smartwatch,Wearables,North,1,295,295,2024,12,December,2024-12,88.5,Small
132939,2024-05-12,Monitor,Electronics,West,1,236,236,2024,5,May,2024-05,70.8,Small
132941,2024-10-12,Tablet,Electronics,Central,3,514,1542,2024,10,October,2024-10,462.59999999999997,Large
132943,2024-05-23,Monitor,Electronics,Central,2,288,576,2024,5,May,2024-05,172.79999999999998,Medium
132944,2023-09-08,Smartwatch,Wearables,West,5,320,1600,2023,9,September,2023-09,480.0,Large
132945,2023-07-10,Laptop,Electronics,North,1,857,857,2023,7,July,2023-07,257.09999999999997,Medium
132946,2023-02-16,Smartwatch,Wearables,Central,2,334,668,2023,2,February,2023-02,200.4,Medium
132947,2023-09-08,Headphones,Accessories,South,5,138,690,2023,9,September,2023-09,207.0,Medium
132948,2023-03-05,Tablet,Electronics,Central,3,508,1524,2023,3,March,2023-03,457.2,Large
132949,2023-11-16,Mouse,Accessories,Central,2,22,44,2023,11,November,2023-11,13.2,Small
132950,2024-06-07,Headphones,Accessories,North,4,77,308,2024,6,June,2024-06,92.39999999999999,Medium
132951,2023-10-19,Headphones,Accessories,North,2,110,220,2023,10,October,2023-10,66.0,Small
132952,2023-01-29,Keyboard,Accessories,East,2,47,94,2023,1,January,2023-01,28.2,Small
132953,2024-10-12,Laptop,Electronics,West,1,946,946,2024,10,October,2024-10,283.8,Medium
132954,2024-03-12,Headphones,Accessories,South,5,169,845,2024,3,March,2024-03,253.5,Medium
132955,2024-08-19,Keyboard,Accessories,Central,2,117,234,2024,8,August,2024-08,70.2,Small
132956,2024-08-08,Smartwatch,Wearables,North,2,338,676,2024,8,August,2024-08,202.79999999999998,Medium
132957,2023-02-16,Monitor,Electronics,Central,2,235,470,2023,2,February,2023-02,141.0,Medium
132958,2024-02-21,Monitor,Electronics,Central,5,280,1400,2024,2,February,2024-02,420.0,Large
132959,2024-08-15,Monitor,Electronics,Central,3,249,747,2024,8,August,2024-08,224.1,Medium
132960,2024-03-26,Phone,Electronics,Central,5,761,3805,2024,3,March,2024-03,1141.5,Large
132961,2024-09-24,Phone,Electronics,South,3,757,2271,2024,9,September,2024-09,681.3,Large
132962,2024-07-08,Tablet,Electronics,South,2,487,974,2024,7,July,2024-07,292.2,Medium
132963,2024-10-19,Monitor,Electronics,South,5,223,1115,2024,10,October,2024-10,334.5,Large
132964,2023-03-15,Monitor,Electronics,South,5,260,1300,2023,3,March,2023-03,390.0,Large
132965,2023-02-22,Keyboard,Accessories,East,5,98,490,2023,2,February,2023-02,147.0,Medium
132966,2023-08-21,Smartwatch,Wearables,North,2,261,522,2023,8,August,2023-08,156.6,Medium
132967,2023-07-19,Laptop,Electronics,West,2,937,1874,2023,7,July,2023-07,562.1999999999999,Large
132968,2024-11-04,Laptop,Electronics,West,3,877,2631,2024,11,November,2024-11,789.3,Large
132969,2024-07-02,Keyboard,Accessories,North,3,47,141,2024,7,July,2024-07,42.3,Small
132970,2023-04-07,Keyboard,Accessories,West,5,71,355,2023,4,April,2023-04,106.5,Medium
132971,2023-02-18,Phone,Electronics,East,4,753,3012,2023,2,February,2023-02,903.6,Large
132972,2024-06-05,Mouse,Accessories,North,1,6,6,2024,6,June,2024-06,1.7999999999999998,Small
132973,2023-02-09,Headphones,Accessories,West,2,86,172,2023,2,February,2023-02,51.6,Small
132974,2023-06-02,Phone,Electronics,Central,1,763,763,2023,6,June,2023-06,228.9,Medium
132975,2023-04-16,Tablet,Electronics,East,1,468,468,2023,4,April,2023-04,140.4,Medium
132976,2024-07-06,Phone,Electronics,West,1,824,824,2024,7,July,2024-07,247.2,Medium
132977,2024-11-06,Smartwatch,Wearables,East,3,277,831,2024,11,November,2024-11,249.29999999999998,Medium
132978,2023-07-30,Monitor,Electronics,North,2,299,598,2023,7,July,2023-07,179.4,Medium
132979,2023-07-21,Phone,Electronics,North,4,788,3152,2023,7,July,2023-07,945.5999999999999,Large
132980,2024-03-08,Phone,Electronics,North,4,798,3192,2024,3,March,2024-03,957.5999999999999,Large
132981,2024-12-07,Headphones,Accessories,West,4,159,636,2024,12,December,2024-12,190.79999999999998,Medium
132982,2024-07-18,Smartwatch,Wearables,South,5,253,1265,2024,7,July,2024-07,379.5,Large
132983,2023-05-27,Mouse,Accessories,East,2,83,166,2023,5,May,2023-05,49.8,Small
132984,2024-05-13,Smartwatch,Wearables,West,3,319,957,2024,5,May,2024-05,287.09999999999997,Medium
132985,2023-10-09,Tablet,Electronics,East,3,456,1368,2023,10,October,2023-10,410.4,Large
132986,2023-11-06,Laptop,Electronics,Central,5,858,4290,2023,11,November,2023-11,1287.0,Large
132987,2023-02-20,Tablet,Electronics,North,3,455,1365,2023,2,February,2023-02,409.5,Large
132988,2024-05-09,Monitor,Electronics,North,2,274,548,2024,5,May,2024-05,164.4,Medium
132989,2024-02-13,Phone,Electronics,South,5,824,4120,2024,2,February,2024-02,1236.0,Large
132990,2024-09-17,Smartwatch,Wearables,North,4,256,1024,2024,9,September,2024-09,307.2,Large
132991,2023-09-30,Smartwatch,Wearables,Central,1,310,310,2023,9,September,2023-09,93.0,Medium
132992,2024-04-02,Smartwatch,Wearables,East,4,339,1356,2024,4,April,2024-04,406.8,Large
132993,2023-04-30,Phone,Electronics,West,1,776,776,2023,4,April,2023-04,232.79999999999998,Medium
132994,2024-12-01,Laptop,Electronics,North,2,898,1796,2024,12,December,2024-12,538.8,Large
132995,2023-02-15,Keyboard,Accessories,West,2,31,62,2023,2,February,2023-02,18.599999999999998,Small
132996,2023-08-31,Tablet,Electronics,South,2,541,1082,2023,8,August,2023-08,324.59999999999997,Large
132997,2023-11-07,Headphones,Accessories,North,3,122,366,2023,11,November,2023-11,109.8,Medium
132998,2024-07-15,Laptop,Electronics,South,2,850,1700,2024,7,July,2024-07,510.0,Large
132999,2023-11-27,Mouse,Accessories,East,5,30,150,2023,11,November,2023-11,45.0,Small
133000,2023-01-11,Laptop,Electronics,East,3,896,2688,2023,1,January,2023-01,806.4,Large
133001,2024-02-28,Monitor,Electronics,Central,3,253,759,2024,2,February,2024-02,227.7,Medium
133002,2023-02-17,Smartwatch,Wearables,North,3,256,768,2023,2,February,2023-02,230.39999999999998,Medium
133003,2024-01-12,Monitor,Electronics,West,3,209,627,2024,1,January,2024-01,188.1,Medium
133004,2024-07-21,Headphones,Accessories,North,4,168,672,2024,7,July,2024-07,201.6,Medium
133005,2023-01-08,Keyboard,Accessories,East,2,88,176,2023,1,January,2023-01,52.8,Small
133006,2024-06-09,Phone,Electronics,South,4,833,3332,2024,6,June,2024-06,999.5999999999999,Large
133007,2024-12-27,Monitor,Electronics,Central,5,249,1245,2024,12,December,2024-12,373.5,Large
133008,2024-01-05,Mouse,Accessories,West,5,41,205,2024,1,January,2024-01,61.5,Small
133009,2024-03-15,Tablet,Electronics,South,4,529,2116,2024,3,March,2024-03,634.8,Large
133010,2024-07-19,Headphones,Accessories,West,5,117,585,2024,7,July,2024-07,175.5,Medium
133011,2024-04-28,Monitor,Electronics,Central,4,247,988,2024,4,April,2024-04,296.4,Medium
133012,2023-09-30,Mouse,Accessories,Central,3,48,144,2023,9,September,2023-09,43.199999999999996,Small
133013,2023-05-11,Phone,Electronics,West,3,826,2478,2023,5,May,2023-05,743.4,Large
133014,2024-06-04,Laptop,Electronics,East,1,918,918,2024,6,June,2024-06,275.4,Medium
133015,2024-12-24,Smartwatch,Wearables,South,3,318,954,2024,12,December,2024-12,286.2,Medium
133016,2024-09-25,Phone,Electronics,South,4,849,3396,2024,9,September,2024-09,1018.8,Large
133017,2023-04-24,Mouse,Accessories,North,5,43,215,2023,4,April,2023-04,64.5,Small
133018,2024-06-15,Phone,Electronics,South,4,833,3332,2024,6,June,2024-06,999.5999999999999,Large
133019,2024-05-13,Headphones,Accessories,East,3,142,426,2024,5,May,2024-05,127.8,Medium
133020,2023-12-05,Monitor,Electronics,East,1,260,260,2023,12,December,2023-12,78.0,Small
133021,2023-01-21,Keyboard,Accessories,West,4,34,136,2023,1,January,2023-01,40.8,Small
133022,2024-12-20,Keyboard,Accessories,North,4,118,472,2024,12,December,2024-12,141.6,Medium
133023,2023-02-02,Smartwatch,Wearables,South,3,254,762,2023,2,February,2023-02,228.6,Medium
133024,2023-05-13,Mouse,Accessories,South,2,62,124,2023,5,May,2023-05,37.199999999999996,Small
133025,2024-12-03,Mouse,Accessories,Central,3,33,99,2024,12,December,2024-12,29.7,Small
133026,2023-01-26,Smartwatch,Wearables,West,3,257,771,2023,1,January,2023-01,231.29999999999998,Medium
133027,2023-12-30,Mouse,Accessories,North,1,40,40,2023,12,December,2023-12,12.0,Small
133028,2024-08-23,Monitor,Electronics,East,5,265,1325,2024,8,August,2024-08,397.5,Large
133029,2023-04-02,Smartwatch,Wearables,South,2,321,642,2023,4,April,2023-04,192.6,Medium
133030,2024-06-28,Keyboard,Accessories,South,2,85,170,2024,6,June,2024-06,51.0,Small
133031,2023-08-26,Keyboard,Accessories,Central,5,77,385,2023,8,August,2023-08,115.5,Medium
133032,2023-01-18,Headphones,Accessories,Central,5,75,375,2023,1,January,2023-01,112.5,Medium
133033,2023-10-01,Headphones,Accessories,South,3,70,210,2023,10,October,2023-10,63.0,Small
133034,2023-10-16,Laptop,Electronics,South,5,869,4345,2023,10,October,2023-10,1303.5,Large
133035,2023-01-27,Monitor,Electronics,Central,2,203,406,2023,1,January,2023-01,121.8,Medium
133036,2024-03-09,Mouse,Accessories,East,1,72,72,2024,3,March,2024-03,21.599999999999998,Small
133037,2023-04-18,Headphones,Accessories,South,4,93,372,2023,4,April,2023-04,111.6,Medium
133038,2023-11-20,Laptop,Electronics,West,5,907,4535,2023,11,November,2023-11,1360.5,Large
133039,2024-06-14,Laptop,Electronics,South,5,932,4660,2024,6,June,2024-06,1398.0,Large
133040,2023-04-14,Keyboard,Accessories,West,2,44,88,2023,4,April,2023-04,26.4,Small
133041,2023-11-28,Monitor,Electronics,Central,3,299,897,2023,11,November,2023-11,269.09999999999997,Medium
133042,2023-12-28,Monitor,Electronics,East,1,201,201,2023,12,December,2023-12,60.3,Small
133043,2023-10-16,Phone,Electronics,North,2,776,1552,2023,10,October,2023-10,465.59999999999997,Large
133044,2024-03-19,Mouse,Accessories,North,1,49,49,2024,3,March,2024-03,14.7,Small
133045,2023-02-06,Smartwatch,Wearables,North,5,254,1270,2023,2,February,2023-02,381.0,Large
133046,2023-12-14,Monitor,Electronics,Central,4,226,904,2023,12,December,2023-12,271.2,Medium
133047,2023-02-12,Phone,Electronics,Central,1,825,825,2023,2,February,2023-02,247.5,Medium
133048,2023-05-06,Smartwatch,Wearables,South,4,327,1308,2023,5,May,2023-05,392.4,Large
133049,2023-01-09,Mouse,Accessories,East,2,73,146,2023,1,January,2023-01,43.8,Small
133050,2024-06-09,Monitor,Electronics,East,1,259,259,2024,6,June,2024-06,77.7,Small
133051,2023-05-11,Smartwatch,Wearables,South,2,313,626,2023,5,May,2023-05,187.79999999999998,Medium
133052,2023-11-21,Smartwatch,Wearables,East,5,264,1320,2023,11,November,2023-11,396.0,Large
133053,2023-07-03,Keyboard,Accessories,East,5,55,275,2023,7,July,2023-07,82.5,Small
133054,2023-10-09,Phone,Electronics,South,1,827,827,2023,10,October,2023-10,248.1,Medium
133055,2023-02-22,Laptop,Electronics,Central,4,935,3740,2023,2,February,2023-02,1122.0,Large
133056,2024-07-06,Monitor,Electronics,North,2,238,476,2024,7,July,2024-07,142.79999999999998,Medium
133057,2024-06-16,Tablet,Electronics,South,2,489,978,2024,6,June,2024-06,293.4,Medium
133058,2024-01-12,Monitor,Electronics,South,3,255,765,2024,1,January,2024-01,229.5,Medium
133059,2023-10-22,Keyboard,Accessories,North,2,24,48,2023,10,October,2023-10,14.399999999999999,Small
133060,2023-07-27,Headphones,Accessories,North,1,160,160,2023,7,July,2023-07,48.0,Small
133061,2024-10-24,Mouse,Accessories,West,3,83,249,2024,10,October,2024-10,74.7,Small
133062,2024-04-21,Smartwatch,Wearables,West,2,348,696,2024,4,April,2024-04,208.79999999999998,Medium
133063,2023-03-10,Headphones,Accessories,West,2,89,178,2023,3,March,2023-03,53.4,Small
133064,2024-03-12,Laptop,Electronics,Central,1,921,921,2024,3,March,2024-03,276.3,Medium
133065,2023-10-28,Headphones,Accessories,South,2,125,250,2023,10,October,2023-10,75.0,Small
133066,2023-01-27,Smartwatch,Wearables,West,1,281,281,2023,1,January,2023-01,84.3,Small
133067,2024-09-19,Tablet,Electronics,Central,3,539,1617,2024,9,September,2024-09,485.09999999999997,Large
133068,2024-10-15,Tablet,Electronics,North,2,529,1058,2024,10,October,2024-10,317.4,Large
133069,2024-07-06,Laptop,Electronics,West,3,911,2733,2024,7,July,2024-07,819.9,Large
133071,2024-08-08,Keyboard,Accessories,East,2,21,42,2024,8,August,2024-08,12.6,Small
133072,2024-07-25,Tablet,Electronics,Central,3,524,1572,2024,7,July,2024-07,471.59999999999997,Large
133073,2024-09-25,Tablet,Electronics,Central,4,536,2144,2024,9,September,2024-09,643.1999999999999,Large
133074,2024-12-15,Laptop,Electronics,North,4,869,3476,2024,12,December,2024-12,1042.8,Large
133075,2023-01-11,Mouse,Accessories,North,1,25,25,2023,1,January,2023-01,7.5,Small
133076,2024-10-20,Phone,Electronics,North,4,837,3348,2024,10,October,2024-10,1004.4,Large
133077,2023-08-04,Keyboard,Accessories,West,3,53,159,2023,8,August,2023-08,47.699999999999996,Small
133078,2023-11-17,Headphones,Accessories,North,2,152,304,2023,11,November,2023-11,91.2,Medium
133079,2024-04-04,Headphones,Accessories,East,1,133,133,2024,4,April,2024-04,39.9,Small
133080,2024-06-09,Laptop,Electronics,Central,1,913,913,2024,6,June,2024-06,273.9,Medium
133081,2024-08-01,Monitor,Electronics,Central,5,285,1425,2024,8,August,2024-08,427.5,Large
133082,2024-11-22,Phone,Electronics,North,1,810,810,2024,11,November,2024-11,243.0,Medium
133083,2023-06-09,Monitor,Electronics,South,5,208,1040,2023,6,June,2023-06,312.0,Large
133084,2024-04-08,Phone,Electronics,Central,4,839,3356,2024,4,April,2024-04,1006.8,Large
133085,2024-06-05,Keyboard,Accessories,West,4,38,152,2024,6,June,2024-06,45.6,Small
133086,2024-09-27,Smartwatch,Wearables,South,4,270,1080,2024,9,September,2024-09,324.0,Large
133087,2023-09-30,Headphones,Accessories,South,1,114,114,2023,9,September,2023-09,34.199999999999996,Small
133088,2023-08-29,Mouse,Accessories,East,3,1,3,2023,8,August,2023-08,0.8999999999999999,Small
133089,2024-10-16,Phone,Electronics,North,5,831,4155,2024,10,October,2024-10,1246.5,Large
133090,2023-06-16,Keyboard,Accessories,West,5,64,320,2023,6,June,2023-06,96.0,Medium
133091,2024-07-22,Laptop,Electronics,South,1,888,888,2024,7,July,2024-07,266.4,Medium
